merge,left,right,arquivos_conflitos_analisados,arquivos_conflitos_nao_analisados,quantidade_total_de_conflitos_validos_js,quantidade_regioes_de_conflito_total,quantidade_regioes_de_conflito_total_valido_js,qt_relations_arq,qt_relations_region_conflict
3b94673d73d99acea2c001139c72b1eb507543f8,f9a08a6acc220c520ebf3980477288dfafed678f,0dad2412a1b4b429c0bb8ea4a0114c24578240ce,['src/Stage.js'],['test/unit/Node-test.js'],1,4,1,0,0
ba5420d9007b5fd13809671136594aec4ce27b77,7fb330dec7abdb09929a7c9e80499807682343e0,494f40b76d84e8cf0bd6373864bfcd173cd57266,['src/Layer.js'],[],1,2,2,0,0
2809372d902a8d8f87806195362eda7b61df5029,92794c2db4240843e974f99664043f2d57d2e5f5,68f8ea335ef9bfe2e6973209a131af34589f6ec5,[],['test/unit/Global-test.js'],0,1,0,0,0
012db6594c146d6b4715bcd0083c86f877cda93d,c34873d8c14fa7035e6847fa6c09caf794a844fe,70564cc1e4928df406295f2663ffe508bc93b6ad,"['src/Container.js', 'src/Shape.js']",[],2,2,2,0,0
6be02874e31de917577bf8b035e1833b36cca29e,47e9533f0e7e0d29f413bd264d8a0bb1a92702a6,b03dab08e860ab51d9c64a47597e8000690a5ec9,['src/Stage.js'],[],1,2,2,0,0
6e4dab9013291685cf0ebca0185709997c064558,0df912e4c1c54e835fd6cfd16ea81963603cdf14,833c4705045645564c488fbc0a616ab9e42e9c41,[],['test/unit/Stage-test.js'],0,1,0,0,0
0300a89a3a9102695e51b44a9681e96433de1702,0800f1e31ab1848920b1733daa255930b7e9941e,57402f0ca8ecc3bf9cf2762cdcc876d13547007c,['src/Util.js'],[],1,1,1,2,0
098fabbfc137a844aa1a1fe361878a8073ea3cc7,eb16e291975c4a31e822438c2544ab675568769f,26a267a45711c0e05704857231e76d88af606502,"['src/Canvas.js', 'src/Global.js', 'src/Stage.js']",['test/unit/shapes/Sprite-test.js'],3,6,4,0,0
baf36a0ced215c292f291317d87e1d5e60f89f00,a947bd19ca5be23426358b27a299ba14522ff27e,65a0aecb9772e0f5cea72d189844d8dbed355009,['Gruntfile.js'],[],1,1,1,0,0
4d16ccfe7097ec6fb9f85230d0bb68357e7d953a,00861095f43a0fa1ced5b7e684d9b676df52342f,14570f7bed307ee4f22dd38c2e8d18f0d5ab24f4,['Gruntfile.js'],['test/runner.html'],1,2,1,0,0
0486904512e505668b0222685f2d379b4d99b599,e8b479e89fbdc7898b7b26bb338fafdaf7b97e2c,5af658af6654b67d9970d4db85371e6071a761fe,['src/shapes/Image.js'],[],1,1,1,0,0
8b7b3db9efd42a55b1336b90e090b4ab1b1ed782,de677846b412b95c4ff2ad4fe5d6e4c0c5a9e96e,6e68a200e2c7cb8ecba8b1507a407cf67412d28b,['src/shapes/Image.js'],[],1,7,7,7,0
f144c672643063cefaa003e92818429cb2d34d0f,3ba89d36e7f642dbf733af88ce40f46f336651cf,938b37a07c83616a56c5673f9dc31425e2426a35,['src/Shape.js'],[],1,1,1,1,0
1d10a0377268938fff9b1cdb6414b648b6b14c61,bf39df54b00ec4210015d2164a5713fcc2131901,88d4e768d0a9df8e58827ccbedaf2917b827e7cd,['src/shapes/Image.js'],[],1,1,1,1,0
a4172088f14844424e5dfb83c853431a0b5e3cb5,d49ae1520712ed950108a55637220d55174fce77,08abb220726afc2a46c7aa87709371217e5e36d0,['Gruntfile.js'],['tests/html/index.html'],1,2,1,0,0
809da97a4577707cf6a8e83090b049a2777d9c13,fb2d81681766a9bf07efb261ceee98018abd302a,c58db11a2a2af977a1b0d2c558835e7e258e536b,['src/shapes/Text.js'],[],1,4,4,2,0
0ae50ba5231ba96042b22fb61ace59bccd561b8c,2426c2bd2c2634094099c7683287a29aeafda0de,b025767a27dffd9b0ec54dd06582005008951cce,[],['dist/kinetic-core.js'],0,16,0,0,0
e16935efb3140f2f7f4781c475960076917496f5,07a8848098873176a62a235c9bca61c56c7a21d0,8e03a97d46b5cc8be613546eb6c0cbdd607e9e48,[],['dist/kinetic-core.min.js'],0,1,0,0,0
6f230fc42b7d92d741d51caf48b89726ce53bc5d,3f8801a4941ea8344845e5b1b6402eb2e3faab38,73bf8054832ca27c97d8801b4020edabcf8a74bd,[],['dist/kinetic-core.js'],0,3,0,0,0
900f02f9124f8c17692d524801f7a7e605017d62,b757342b11c73ee84a9f29574bf3a48db316964f,a8cacb28e38d9e63679661870d5f55b64e989f8d,[],['dist/kinetic-core.js'],0,5,0,0,0
